,Cadena_Productiva
13290,GANADERIA
13292,GANADERIA
13293,GANADERIA
13294,GANADERIA
13297,GANADERIA
13298,GANADERIA
13300,GANADERIA
13302,GANADERIA
13303,GANADERIA
13308,GANADERIA
13310,GANADERIA
13316,GANADERIA
13317,GANADERIA
13318,GANADERIA
13320,GANADERIA
13322,GANADERIA
13323,GANADERIA
13324,GANADERIA
13325,GANADERIA
13326,GANADERIA
13327,GANADERIA
13332,GANADERIA
13333,GANADERIA
13334,GANADERIA
13335,GANADERIA
13337,GANADERIA
13338,GANADERIA
13339,GANADERIA
13340,GANADERIA
13341,GANADERIA
13342,GANADERIA
13345,GANADERIA
13346,GANADERIA
13347,GANADERIA
13349,GANADERIA
13351,GANADERIA
13354,GANADERIA
13355,GANADERIA
13356,GANADERIA
13357,GANADERIA
13358,GANADERIA
13359,GANADERIA
13361,GANADERIA
13362,GANADERIA
13363,GANADERIA
13364,GANADERIA
13365,GANADERIA
13366,GANADERIA
13367,GANADERIA
13368,GANADERIA
13371,GANADERIA
13372,GANADERIA
13373,GANADERIA
13378,GANADERIA
13379,GANADERIA
13380,GANADERIA
13383,GANADERIA
13384,GANADERIA
13385,GANADERIA
13386,GANADERIA
13387,GANADERIA
13388,GANADERIA
13389,GANADERIA
13390,GANADERIA
13391,GANADERIA
13392,GANADERIA
13393,GANADERIA
13394,GANADERIA
13395,GANADERIA
13396,GANADERIA
13397,GANADERIA
13398,GANADERIA
13399,GANADERIA
13403,GANADERIA
13404,GANADERIA
13405,GANADERIA
13407,GANADERIA
13408,GANADERIA
13409,GANADERIA
13411,GANADERIA
13416,GANADERIA
13417,GANADERIA
13418,GANADERIA
13419,GANADERIA
13420,GANADERIA
13422,GANADERIA
13424,GANADERIA
13425,GANADERIA
13428,GANADERIA
13429,GANADERIA
13431,GANADERIA
13433,GANADERIA
13434,GANADERIA
13435,GANADERIA
13437,GANADERIA
13438,GANADERIA
13440,GANADERIA
13441,GANADERIA
13442,GANADERIA
13443,GANADERIA
13444,GANADERIA
13445,GANADERIA
13447,GANADERIA
13449,GANADERIA
13450,GANADERIA
13451,GANADERIA
13454,GANADERIA
13455,GANADERIA
13457,GANADERIA
13458,GANADERIA
13461,GANADERIA
13462,GANADERIA
13464,GANADERIA
13466,GANADERIA
13467,GANADERIA
13469,GANADERIA
13470,GANADERIA
13471,GANADERIA
13474,GANADERIA
13476,GANADERIA
13477,GANADERIA
13479,GANADERIA
13480,GANADERIA
13482,GANADERIA
13485,GANADERIA
13486,GANADERIA
13488,GANADERIA
13489,GANADERIA
13491,GANADERIA
13493,GANADERIA
13494,GANADERIA
13495,GANADERIA
13496,GANADERIA
13498,GANADERIA
13500,GANADERIA
13501,GANADERIA
13503,GANADERIA
13505,GANADERIA
13506,GANADERIA
13507,GANADERIA
13509,GANADERIA
13512,GANADERIA
13513,GANADERIA
13515,GANADERIA
13516,GANADERIA
13517,GANADERIA
13518,GANADERIA
13521,GANADERIA
13522,GANADERIA
13523,GANADERIA
13525,GANADERIA
13526,GANADERIA
13529,GANADERIA
13530,GANADERIA
13531,GANADERIA
13533,GANADERIA
13535,GANADERIA
13536,GANADERIA
13537,GANADERIA
13538,GANADERIA
13540,GANADERIA
13542,GANADERIA
13545,GANADERIA
13547,GANADERIA
13548,GANADERIA
13549,GANADERIA
13551,GANADERIA
13557,GANADERIA
13558,GANADERIA
13559,GANADERIA
13560,GANADERIA
13562,GANADERIA
13564,GANADERIA
13565,GANADERIA
13567,GANADERIA
13569,GANADERIA
13570,GANADERIA
13571,GANADERIA
13572,GANADERIA
13574,GANADERIA
13575,GANADERIA
13576,GANADERIA
13577,GANADERIA
13578,GANADERIA
13579,GANADERIA
13580,GANADERIA
13582,GANADERIA
13585,GANADERIA
13586,GANADERIA
13588,GANADERIA
13590,GANADERIA
13591,GANADERIA
13594,GANADERIA
13595,GANADERIA
13596,GANADERIA
13597,GANADERIA
13599,GANADERIA
13601,GANADERIA
13602,GANADERIA
13603,GANADERIA
13604,GANADERIA
13605,GANADERIA
13606,GANADERIA
13607,GANADERIA
13609,GANADERIA
13610,GANADERIA
13619,GANADERIA
13621,GANADERIA
13622,GANADERIA
13623,GANADERIA
13624,GANADERIA
13626,GANADERIA
13628,GANADERIA
13629,GANADERIA
13630,GANADERIA
13632,GANADERIA
13635,GANADERIA
13636,GANADERIA
13637,GANADERIA
13638,GANADERIA
13639,GANADERIA
13640,GANADERIA
13641,GANADERIA
13643,GANADERIA
13645,GANADERIA
13646,GANADERIA
13647,GANADERIA
13650,GANADERIA
13652,GANADERIA
13655,GANADERIA
13660,GANADERIA
13661,GANADERIA
13663,GANADERIA
13664,GANADERIA
13665,GANADERIA
13666,GANADERIA
13667,GANADERIA
13673,GANADERIA
13675,GANADERIA
13676,GANADERIA
13677,GANADERIA
13678,GANADERIA
13679,GANADERIA
13680,GANADERIA
13681,GANADERIA
13684,GANADERIA
13685,GANADERIA
13688,GANADERIA
13689,GANADERIA
13690,GANADERIA
13691,GANADERIA
13692,GANADERIA
13693,GANADERIA
13694,GANADERIA
13695,GANADERIA
13696,GANADERIA
13697,GANADERIA
13698,GANADERIA
13699,GANADERIA
13700,GANADERIA
13701,GANADERIA
13702,GANADERIA
13703,GANADERIA
13707,GANADERIA
13712,GANADERIA
13716,GANADERIA
13717,GANADERIA
13719,GANADERIA
13720,GANADERIA
13722,GANADERIA
13724,GANADERIA
13725,GANADERIA
13726,GANADERIA
13727,GANADERIA
13731,GANADERIA
13732,GANADERIA
13733,GANADERIA
13735,GANADERIA
13739,GANADERIA
13740,GANADERIA
13741,GANADERIA
13742,GANADERIA
13743,GANADERIA
13747,GANADERIA
13749,GANADERIA
13751,GANADERIA
13752,GANADERIA
13753,GANADERIA
13754,GANADERIA
13755,GANADERIA
13756,GANADERIA
13757,GANADERIA
13759,GANADERIA
13760,GANADERIA
13761,GANADERIA
13762,GANADERIA
13764,GANADERIA
13765,GANADERIA
13766,GANADERIA
13769,GANADERIA
13770,GANADERIA
13773,GANADERIA
13774,GANADERIA
13775,GANADERIA
13776,GANADERIA
13780,GANADERIA
13782,GANADERIA
13783,GANADERIA
13784,GANADERIA
13785,GANADERIA
13786,GANADERIA
13787,GANADERIA
13788,GANADERIA
13789,GANADERIA
13790,GANADERIA
13794,GANADERIA
13795,GANADERIA
13796,GANADERIA
13797,GANADERIA
13798,GANADERIA
13799,GANADERIA
13801,GANADERIA
13803,GANADERIA
13806,GANADERIA
13809,GANADERIA
13812,GANADERIA
13813,GANADERIA
13816,GANADERIA
13817,GANADERIA
13818,GANADERIA
13820,GANADERIA
13821,GANADERIA
13823,GANADERIA
13824,GANADERIA
13825,GANADERIA
13826,GANADERIA
13827,GANADERIA
13828,GANADERIA
13830,GANADERIA
13831,GANADERIA
13833,GANADERIA
13839,GANADERIA
13840,GANADERIA
13841,GANADERIA
13842,GANADERIA
13844,GANADERIA
13845,GANADERIA
13846,GANADERIA
13848,GANADERIA
13849,GANADERIA
13850,GANADERIA
13851,GANADERIA
13852,GANADERIA
13853,GANADERIA
13854,GANADERIA
13855,GANADERIA
13856,GANADERIA
13857,GANADERIA
13858,GANADERIA
13859,GANADERIA
13860,GANADERIA
13861,GANADERIA
13862,GANADERIA
13863,GANADERIA
13864,GANADERIA
13865,GANADERIA
13866,GANADERIA
13871,GANADERIA
13872,GANADERIA
13873,GANADERIA
13874,GANADERIA
13875,GANADERIA
13876,GANADERIA
13877,GANADERIA
13878,GANADERIA
13879,GANADERIA
13880,GANADERIA
13882,GANADERIA
13883,GANADERIA
13884,GANADERIA
13887,GANADERIA
13888,GANADERIA
13889,GANADERIA
13891,GANADERIA
13892,GANADERIA
13894,GANADERIA
13895,GANADERIA
13896,GANADERIA
13897,GANADERIA
13898,GANADERIA
13899,GANADERIA
13900,GANADERIA
13901,GANADERIA
13902,GANADERIA
13903,GANADERIA
13904,GANADERIA
13906,GANADERIA
13908,GANADERIA
13909,GANADERIA
13910,GANADERIA
13911,GANADERIA
13912,GANADERIA
13913,GANADERIA
13917,GANADERIA
13920,GANADERIA
13922,GANADERIA
13924,GANADERIA
13926,GANADERIA
13927,GANADERIA
13928,GANADERIA
13930,GANADERIA
13931,GANADERIA
13932,GANADERIA
13933,GANADERIA
13934,GANADERIA
13936,GANADERIA
13938,GANADERIA
13939,GANADERIA
13941,GANADERIA
13942,GANADERIA
13943,GANADERIA
13945,GANADERIA
13946,GANADERIA
13947,GANADERIA
13948,GANADERIA
13950,GANADERIA
13951,GANADERIA
13954,GANADERIA
13955,GANADERIA
13956,GANADERIA
13958,GANADERIA
13959,GANADERIA
13961,GANADERIA
13965,GANADERIA
13966,GANADERIA
13967,GANADERIA
13968,GANADERIA
13969,GANADERIA
13970,GANADERIA
13971,GANADERIA
13973,GANADERIA
13976,GANADERIA
13977,GANADERIA
13978,GANADERIA
13980,GANADERIA
13981,GANADERIA
13982,GANADERIA
13983,GANADERIA
13984,GANADERIA
13986,GANADERIA
13987,GANADERIA
13988,GANADERIA
13989,GANADERIA
13990,GANADERIA
13993,GANADERIA
13995,GANADERIA
13997,GANADERIA
13998,GANADERIA
14000,GANADERIA
14001,GANADERIA
14003,GANADERIA
14005,GANADERIA
14008,GANADERIA
14009,GANADERIA
14010,GANADERIA
14013,GANADERIA
14014,GANADERIA
14015,GANADERIA
14018,GANADERIA
14019,GANADERIA
14020,GANADERIA
14021,GANADERIA
14022,GANADERIA
14023,GANADERIA
14024,GANADERIA
14026,GANADERIA
14028,GANADERIA
14030,GANADERIA
14032,GANADERIA
14035,GANADERIA
14036,GANADERIA
14038,GANADERIA
14039,GANADERIA
14041,GANADERIA
14042,GANADERIA
14043,GANADERIA
14044,GANADERIA
14045,GANADERIA
14046,GANADERIA
14047,GANADERIA
14048,GANADERIA
14049,GANADERIA
14050,GANADERIA
14052,GANADERIA
14053,GANADERIA
14055,GANADERIA
14056,GANADERIA
14057,GANADERIA
14059,GANADERIA
14061,GANADERIA
14062,GANADERIA
14064,GANADERIA
14065,GANADERIA
14066,GANADERIA
14071,GANADERIA
14072,GANADERIA
14073,GANADERIA
14075,GANADERIA
14076,GANADERIA
14079,GANADERIA
14080,GANADERIA
14081,GANADERIA
14082,GANADERIA
14084,GANADERIA
14085,GANADERIA
14086,GANADERIA
14088,GANADERIA
14090,GANADERIA
14092,GANADERIA
14094,GANADERIA
14095,GANADERIA
14097,GANADERIA
14098,GANADERIA
14100,GANADERIA
14101,GANADERIA
14102,GANADERIA
14103,GANADERIA
14104,GANADERIA
14105,GANADERIA
14106,GANADERIA
14107,GANADERIA
14110,GANADERIA
14111,GANADERIA
14112,GANADERIA
14113,GANADERIA
14114,GANADERIA
14115,GANADERIA
14116,GANADERIA
14117,GANADERIA
14119,GANADERIA
14121,GANADERIA
14123,GANADERIA
14127,GANADERIA
14128,GANADERIA
14130,GANADERIA
14132,GANADERIA
14133,GANADERIA
14136,GANADERIA
14137,GANADERIA
14139,GANADERIA
14140,GANADERIA
14142,GANADERIA
14143,GANADERIA
14144,GANADERIA
14145,GANADERIA
14147,GANADERIA
14148,GANADERIA
14149,GANADERIA
14150,GANADERIA
14151,GANADERIA
14153,GANADERIA
14155,GANADERIA
14159,GANADERIA
14162,GANADERIA
14163,GANADERIA
14164,GANADERIA
14165,GANADERIA
14166,GANADERIA
14171,GANADERIA
14172,GANADERIA
14174,GANADERIA
14177,GANADERIA
14178,GANADERIA
14179,GANADERIA
14181,GANADERIA
14182,GANADERIA
14184,GANADERIA
14187,GANADERIA
14188,GANADERIA
14192,GANADERIA
14193,GANADERIA
14194,GANADERIA
14195,GANADERIA
14197,GANADERIA
14199,GANADERIA
14202,GANADERIA
14204,GANADERIA
14205,GANADERIA
14206,GANADERIA
14208,GANADERIA
14209,GANADERIA
14210,GANADERIA
14212,GANADERIA
14213,GANADERIA
14214,GANADERIA
14215,GANADERIA
14216,GANADERIA
14218,GANADERIA
14219,GANADERIA
14220,GANADERIA
14221,GANADERIA
14222,GANADERIA
14225,GANADERIA
14226,GANADERIA
14227,GANADERIA
14228,GANADERIA
14229,GANADERIA
14231,GANADERIA
14232,GANADERIA
14233,GANADERIA
14235,GANADERIA
14236,GANADERIA
14237,GANADERIA
14240,GANADERIA
14241,GANADERIA
14242,GANADERIA
14244,GANADERIA
14245,GANADERIA
14250,GANADERIA
14252,GANADERIA
14253,GANADERIA
14254,GANADERIA
14255,GANADERIA
14257,GANADERIA
14259,GANADERIA
14261,GANADERIA
14262,GANADERIA
14263,GANADERIA
14264,GANADERIA
14265,GANADERIA
14268,GANADERIA
14269,GANADERIA
14270,GANADERIA
14271,GANADERIA
14275,GANADERIA
14276,GANADERIA
14277,GANADERIA
14278,GANADERIA
14279,GANADERIA
14280,GANADERIA
14282,GANADERIA
14283,GANADERIA
14284,GANADERIA
14286,GANADERIA
14288,GANADERIA
14290,GANADERIA
14291,GANADERIA
14292,GANADERIA
14293,GANADERIA
14294,GANADERIA
14295,GANADERIA
14297,GANADERIA
14301,GANADERIA
14302,GANADERIA
14303,GANADERIA
14304,GANADERIA
14307,GANADERIA
14308,GANADERIA
14311,GANADERIA
14312,GANADERIA
14313,GANADERIA
14314,GANADERIA
14315,GANADERIA
14316,GANADERIA
14317,GANADERIA
14318,GANADERIA
14322,GANADERIA
14329,GANADERIA
14330,GANADERIA
14333,GANADERIA
14336,GANADERIA
14339,GANADERIA
14341,GANADERIA
14343,GANADERIA
14344,GANADERIA
14345,GANADERIA
14347,GANADERIA
14349,GANADERIA
14350,GANADERIA
14351,GANADERIA
14352,GANADERIA
14353,GANADERIA
14356,GANADERIA
14357,GANADERIA
14359,GANADERIA
14360,GANADERIA
14361,GANADERIA
14364,GANADERIA
14365,GANADERIA
14366,GANADERIA
14367,GANADERIA
14368,GANADERIA
14369,GANADERIA
14372,GANADERIA
14377,GANADERIA
14378,GANADERIA
14380,GANADERIA
14382,GANADERIA
14383,GANADERIA
14385,GANADERIA
14386,GANADERIA
14387,GANADERIA
14388,GANADERIA
14392,GANADERIA
14393,GANADERIA
14395,GANADERIA
14398,GANADERIA
14399,GANADERIA
14401,GANADERIA
14402,GANADERIA
14403,GANADERIA
14404,GANADERIA
14408,GANADERIA
14410,GANADERIA
14411,GANADERIA
14413,GANADERIA
14414,GANADERIA
14416,GANADERIA
14417,GANADERIA
14418,GANADERIA
14419,GANADERIA
14422,GANADERIA
14423,GANADERIA
14424,GANADERIA
14425,GANADERIA
14427,GANADERIA
14432,GANADERIA
14433,GANADERIA
14434,GANADERIA
14437,GANADERIA
14440,GANADERIA
14441,GANADERIA
14447,GANADERIA
14448,GANADERIA
14449,GANADERIA
14452,GANADERIA
14453,GANADERIA
14454,GANADERIA
14455,GANADERIA
14456,GANADERIA
14459,GANADERIA
14460,GANADERIA
14461,GANADERIA
14462,GANADERIA
14463,GANADERIA
14464,GANADERIA
14467,GANADERIA
14468,GANADERIA
14469,GANADERIA
14470,GANADERIA
14472,GANADERIA
14487,GANADERIA
14488,GANADERIA
14489,GANADERIA
14490,GANADERIA
14491,GANADERIA
14492,GANADERIA
14493,GANADERIA
14494,GANADERIA
14495,GANADERIA
14496,GANADERIA
14497,GANADERIA
14498,GANADERIA
14499,GANADERIA
14500,GANADERIA
14501,GANADERIA
14502,GANADERIA
14503,GANADERIA
14504,GANADERIA
14505,GANADERIA
14506,GANADERIA
14507,GANADERIA
14508,GANADERIA
14509,GANADERIA
14510,GANADERIA
14511,GANADERIA
14512,GANADERIA
14513,GANADERIA
14514,GANADERIA
14515,GANADERIA
14516,GANADERIA
14517,GANADERIA
14518,GANADERIA
14519,GANADERIA
14520,GANADERIA
14521,GANADERIA
14522,GANADERIA
14523,GANADERIA
14524,GANADERIA
14525,GANADERIA
14526,GANADERIA
14527,GANADERIA
14528,GANADERIA
14529,GANADERIA
14530,GANADERIA
14531,GANADERIA
14532,GANADERIA
14533,GANADERIA
14534,GANADERIA
14535,GANADERIA
14536,GANADERIA
14537,GANADERIA
14538,GANADERIA
14539,GANADERIA
14540,GANADERIA
14541,GANADERIA
14542,GANADERIA
14543,GANADERIA
14544,GANADERIA
14545,GANADERIA
14546,GANADERIA
14547,GANADERIA
14548,GANADERIA
14549,GANADERIA
14550,GANADERIA
14551,GANADERIA
14552,GANADERIA
14553,GANADERIA
14554,GANADERIA
14555,GANADERIA
14556,GANADERIA
14557,GANADERIA
14558,GANADERIA
14559,GANADERIA
14560,GANADERIA
14561,GANADERIA
14562,GANADERIA
14563,GANADERIA
14564,GANADERIA
14565,GANADERIA
14566,GANADERIA
14567,GANADERIA
14568,GANADERIA
14569,GANADERIA
14570,GANADERIA
14571,GANADERIA
14572,GANADERIA
14573,GANADERIA
14574,GANADERIA
14575,GANADERIA
14576,GANADERIA
14577,GANADERIA
14578,GANADERIA
14579,GANADERIA
14580,GANADERIA
14581,GANADERIA
14582,GANADERIA
14610,GANADERIA
14611,GANADERIA
14612,GANADERIA
14613,GANADERIA
14614,GANADERIA
14615,GANADERIA
14616,GANADERIA
14617,GANADERIA
14618,GANADERIA
14619,GANADERIA
14620,GANADERIA
14621,GANADERIA
14622,GANADERIA
14623,GANADERIA
14624,GANADERIA
14625,GANADERIA
14626,GANADERIA
14627,GANADERIA
14628,GANADERIA
14629,GANADERIA
14630,GANADERIA
14631,GANADERIA
14632,GANADERIA
14633,GANADERIA
14634,GANADERIA
14635,GANADERIA
14636,GANADERIA
7926,HORTOFROTICOLA
8528,HORTOFROTICOLA
7973,"AGRICULTURA:CULTIVODEARVEJA,PAPA,HORTALIZASCRIADEESPECIESMENORES(CUYES,GALLINAS)"
8003,HORTIFRUTICULA
8004,HORTIFRUTICULA
8043,PESCAYACUICULTURA
8425,HORTOFRUTICOLA
8987,HORTOFRUTICOLA
10706,HORTOFRUTICOLA
8534,PLATANITOS
8899,HORTIFUTICOLA
8934,FRIJOL
8943,FRIJOL
8944,FRIJOL
8964,FRIJOL
8971,FRIJOL
8989,CEBOLLA
9010,MORA
10377,MORA
10380,MORA
10385,MORA
10387,MORA
10388,MORA
10389,MORA
10390,MORA
10392,MORA
10397,MORA
10398,MORA
10399,MORA
10400,MORA
10401,MORA
10402,MORA
10403,MORA
10405,MORA
10406,MORA
10408,MORA
10411,MORA
10413,MORA
10416,MORA
10418,MORA
10419,MORA
10421,MORA
10424,MORA
10426,MORA
10434,MORA
10441,MORA
10442,MORA
10443,MORA
10444,MORA
10450,MORA
10459,MORA
10461,MORA
10462,MORA
10467,MORA
10471,MORA
10474,MORA
10476,MORA
10551,MORA
10553,MORA
10554,MORA
10567,MORA
9014,HORTOFRUTICOL
9021,HOTROFRUTICOLA
9149,PALTANO
9217,GALLINAS
9226,POLLOS
9237,LECHE
9267,LECHE
9316,LECHE
9248,GANADERIADELECHE
9355,GANADERIADELECHE
10252,GANADERIADELECHE
10337,GANADERIADELECHE
9281,AGUACATE
9334,ESPECIESMENORES
9506,CUYES
9509,PRODUCCIONDECUYES
9546,FRSA
9660,CEREALMAIZ
9676,"AGRICULTURA:CULTIVOSARVEJA,PAPAYHORTALIZAS"
9684,"CULTIVOS:PAPA,ARVEJAYHORTALIZAS(BROCOLI)ESPECIESMENORES(CUYES)"
9686,"CULTIVO:ARVEJA,PAPA"
9687,AGRICULTURA:CULTIVOPAPAYARVEJAESPECIESMENORES(CERDOS)
9692,CULTIVOSDEPAPAYARVEJA:JORNAL
9699,AGRICULTURA:CULTIVODEARVEJA
9701,LACTE0S
9859,CUYES0
10092,AROMATICASYMEDICINALES
10097,CEBADA
10127,CEBADA
10117,TRIGO
10180,CEFE
10271,TOMATEDEARBOL
10478,TOMATEDEARBOL
10338,HOTOFRUTICOLA
10379,OCHUVA
10382,OCHUVA
10384,OCHUVA
10391,OCHUVA
10395,OCHUVA
10404,OCHUVA
10473,OCHUVA
10475,OCHUVA
10386,UCHUVA
10394,UCHUVA
10415,UCHUVA
10427,UCHUVA
10428,UCHUVA
10439,UCHUVA
10445,UCHUVA
10449,UCHUVA
10458,UCHUVA
10465,UCHUVA
10466,UCHUVA
10488,UCHUVA
10550,UCHUVA
10552,UCHUVA
10557,UCHUVA
10566,UCHUVA
10614,UCHUVA
10615,UCHUVA
10742,UCHUVA
10743,UCHUVA
10744,UCHUVA
10745,UCHUVA
10756,UCHUVA
10412,CABUYA
10437,GULUPA
10447,GULUPA
10448,GULUPA
10451,GULUPA
10452,GULUPA
10453,GULUPA
10454,GULUPA
10455,GULUPA
10457,GULUPA
10460,GULUPA
10468,GULUPA
10470,GULUPA
10472,GULUPA
10482,GULUPA
10483,GULUPA
10484,GULUPA
10485,GULUPA
10486,GULUPA
10487,GULUPA
10489,GULUPA
10490,GULUPA
10491,GULUPA
10492,GULUPA
10493,GULUPA
10494,GULUPA
10495,GULUPA
10502,GULUPA
10504,GULUPA
10519,GULUPA
10555,GULUPA
10556,GULUPA
10558,GULUPA
10559,GULUPA
10605,GULUPA
10606,GULUPA
10607,GULUPA
10608,GULUPA
10609,GULUPA
10610,GULUPA
10611,GULUPA
10612,GULUPA
10613,GULUPA
10619,GULUPA
10620,GULUPA
10631,GULUPA
10746,GULUPA
10517,FIQUE
10574,FIQUE
10569,BOVINOSPARALECHE
10571,BOVINOSPARALECHE
10616,BOVINOSPARALECHE
10570,BOVINOPARALECHE
10623,CAÑAPANELERA
10721,HORTOFRITICOLA
10933,CITRICOS
10934,CITRICOS
10935,CITRICOS
10936,CITRICOS
10937,CITRICOS
10938,CITRICOS
10939,CITRICOS
10940,CITRICOS
10941,CITRICOS
10942,CITRICOS
10943,CITRICOS
10944,CITRICOS
10945,CITRICOS
10946,CITRICOS
10947,CITRICOS
10948,CITRICOS
10949,CITRICOS
10950,CITRICOS
10951,CITRICOS
10952,CITRICOS
10953,CITRICOS
10954,CITRICOS
10955,CITRICOS
10956,CITRICOS
10957,CITRICOS
10958,CITRICOS
10959,CITRICOS
10960,CITRICOS
10961,CITRICOS
10962,CITRICOS
10963,CITRICOS
10964,CITRICOS
10965,CITRICOS
10966,CITRICOS
10967,CITRICOS
10968,CITRICOS
10969,CITRICOS
10970,CITRICOS
11043,CITRICOS
11044,CITRICOS
11045,CITRICOS
11046,CITRICOS
11047,CITRICOS
11048,CITRICOS
11049,CITRICOS
11050,CITRICOS
11051,CITRICOS
11052,CITRICOS
11053,CITRICOS
11054,CITRICOS
11055,CITRICOS
11056,CITRICOS
11057,CITRICOS
11058,CITRICOS
11059,CITRICOS
11060,CITRICOS
11061,CITRICOS
11062,CITRICOS
11063,CITRICOS
11064,CITRICOS
11065,CITRICOS
11066,CITRICOS
11067,CITRICOS
11068,CITRICOS
11069,CITRICOS
11070,CITRICOS
11071,CITRICOS
11072,CITRICOS
11073,CITRICOS
11074,CITRICOS
11075,CITRICOS
11076,CITRICOS
11077,CITRICOS
11078,CITRICOS
11079,CITRICOS
11080,CITRICOS
11081,CITRICOS
11082,CITRICOS
11277,CITRICOS
11278,CITRICOS
11279,CITRICOS
11280,CITRICOS
11281,CITRICOS
11282,CITRICOS
11283,CITRICOS
11284,CITRICOS
11285,CITRICOS
11286,CITRICOS
11287,CITRICOS
11288,CITRICOS
11289,CITRICOS
11290,CITRICOS
11291,CITRICOS
11292,CITRICOS
11293,CITRICOS
11294,CITRICOS
11295,CITRICOS
11296,CITRICOS
11297,CITRICOS
11298,CITRICOS
11299,CITRICOS
11300,CITRICOS
11301,CITRICOS
11302,CITRICOS
11303,CITRICOS
11304,CITRICOS
11305,CITRICOS
11306,CITRICOS
11307,CITRICOS
11308,CITRICOS
11309,CITRICOS
11310,CITRICOS
11311,CITRICOS
11312,CITRICOS
11313,CITRICOS
11314,CITRICOS
11315,CITRICOS
11316,CITRICOS
11317,CITRICOS
11318,CITRICOS
11319,CITRICOS
11320,CITRICOS
11321,CITRICOS
11322,CITRICOS
11323,CITRICOS
11324,CITRICOS
11325,CITRICOS
11326,CITRICOS
11327,CITRICOS
11328,CITRICOS
11329,CITRICOS
11330,CITRICOS
11331,CITRICOS
11332,CITRICOS
11333,CITRICOS
11334,CITRICOS
11335,CITRICOS
11336,CITRICOS
11337,CITRICOS
11338,CITRICOS
11339,CITRICOS
11340,CITRICOS
11341,CITRICOS
11342,CITRICOS
11343,CITRICOS
11344,CITRICOS
11345,CITRICOS
11346,CITRICOS
11347,CITRICOS
11348,CITRICOS
11349,CITRICOS
11350,CITRICOS
11351,CITRICOS
11352,CITRICOS
11353,CITRICOS
11354,CITRICOS
11355,CITRICOS
11356,CITRICOS
11357,CITRICOS
11358,CITRICOS
11359,CITRICOS
11360,CITRICOS
11361,CITRICOS
11362,CITRICOS
11363,CITRICOS
11364,CITRICOS
11365,CITRICOS
11366,CITRICOS
11367,CITRICOS
11368,CITRICOS
11369,CITRICOS
11370,CITRICOS
11371,CITRICOS
11372,CITRICOS
11373,CITRICOS
11374,CITRICOS
11375,CITRICOS
11376,CITRICOS
11377,CITRICOS
11378,CITRICOS
11379,CITRICOS
11380,CITRICOS
11381,CITRICOS
11382,CITRICOS
11383,CITRICOS
11384,CITRICOS
11385,CITRICOS
11386,CITRICOS
11387,CITRICOS
11388,CITRICOS
11389,CITRICOS
11390,CITRICOS
11391,CITRICOS
11392,CITRICOS
11393,CITRICOS
11394,CITRICOS
11395,CITRICOS
11396,CITRICOS
11397,CITRICOS
11398,CITRICOS
11399,CITRICOS
12052,PIÑA
12307,PIÑA
12811,PIÑA
12813,PIÑA
12816,PIÑA
12819,PIÑA
12820,PIÑA
12823,PIÑA
12825,PIÑA
12827,PIÑA
12832,PIÑA
12835,PIÑA
12843,PIÑA
12844,PIÑA
12847,PIÑA
12848,PIÑA
12850,PIÑA
12851,PIÑA
12852,PIÑA
12856,PIÑA
12858,PIÑA
12861,PIÑA
12867,PIÑA
12871,PIÑA
12874,PIÑA
12877,PIÑA
12880,PIÑA
12883,PIÑA
12885,PIÑA
12887,PIÑA
12889,PIÑA
12891,PIÑA
12893,PIÑA
12895,PIÑA
12898,PIÑA
12900,PIÑA
12901,PIÑA
12905,PIÑA
12914,PIÑA
12916,PIÑA
12922,PIÑA
12924,PIÑA
12927,PIÑA
12928,PIÑA
12929,PIÑA
12930,PIÑA
12938,PIÑA
12940,PIÑA
12946,PIÑA
12951,PIÑA
12957,PIÑA
12958,PIÑA
12961,PIÑA
12963,PIÑA
12964,PIÑA
12998,PIÑA
13022,PIÑA
13088,PIÑA
13106,PIÑA
13128,PIÑA
13160,PIÑA
13169,PIÑA
13189,PIÑA
13205,PIÑA
13207,PIÑA
13209,PIÑA
13211,PIÑA
13212,PIÑA
13217,PIÑA
13223,PIÑA
13226,PIÑA
13242,PIÑA
13244,PIÑA
13258,PIÑA
13282,PIÑA
13283,PIÑA
13311,PIÑA
13321,PIÑA
13328,PIÑA
13329,PIÑA
13344,PIÑA
13382,PIÑA
13432,PIÑA
13478,PIÑA
13492,PIÑA
13519,PIÑA
13544,PIÑA
13546,PIÑA
13555,PIÑA
13592,PIÑA
13600,PIÑA
13614,PIÑA
13617,PIÑA
13618,PIÑA
13625,PIÑA
13644,PIÑA
13648,PIÑA
13651,PIÑA
13668,PIÑA
13709,PIÑA
13710,PIÑA
13772,PIÑA
13779,PIÑA
13781,PIÑA
13792,PIÑA
13800,PIÑA
13847,PIÑA
13886,PIÑA
13914,PIÑA
13915,PIÑA
13935,PIÑA
13962,PIÑA
13974,PIÑA
13991,PIÑA
14011,PIÑA
14031,PIÑA
14034,PIÑA
14037,PIÑA
14051,PIÑA
14093,PIÑA
14126,PIÑA
14131,PIÑA
14138,PIÑA
14146,PIÑA
14157,PIÑA
14186,PIÑA
14200,PIÑA
14201,PIÑA
14230,PIÑA
14267,PIÑA
14272,PIÑA
14319,PIÑA
14328,PIÑA
14334,PIÑA
14338,PIÑA
14346,PIÑA
14354,PIÑA
14358,PIÑA
14362,PIÑA
14371,PIÑA
