Código,Descripción del producto,Mes,value,YYYY,MM,CADENA_PRODUCTIVA_ADR
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201707,0,2017,07,ACELGA
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201707,0,2017,07,ARVEJA
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201707,0,2017,07,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201707,0,2017,07,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201707,0,2017,07,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201707,1,2017,07,APIO
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201707,0,2017,07,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201707,0,2017,07,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201707,0,2017,07,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201707,65,2017,07,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201707,0,2017,07,BANANITO
080410,"Dátiles, frescos o secos",201707,0,2017,07,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201707,0,2017,07,MANDARINA
080540,"Toronjas o pomelos, frescos o secos",201707,0,2017,07,POMELO
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201707,0,2017,07,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201707,0,2017,07,DURAZNO
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201707,0,2017,07,FRAMBUESA
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201707,0,2017,07,AGRAZ
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201707,0,2017,07,PIMENTON
090500,Vainilla,201707,0,2017,07,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201707,0,2017,07,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201707,0,2017,07,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201707,0,2017,07,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201707,0,2017,07,TRIGO
100300,Cebada,201707,0,2017,07,CEBADA
100400,Avena,201707,0,2017,07,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201707,0,2017,07,ARROZ
100700,Sorgo de grano (granífero),201707,0,2017,07,SORGO
100850,"Quinua ""Chenopodium quinoa""",201707,36,2017,07,QUINUA
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201707,0,2017,07,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201707,0,2017,07,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201707,0,2017,07,MANI
120600,"Semilla de girasol, incluso quebrantada",201707,3,2017,07,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201707,0,2017,07,AGUAJE
120730,Semilla de ricino,201707,0,2017,07,HIGUERILLA
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201707,0,2017,07,AJONJOLI
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201707,0,2017,07,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201707,0,2017,07,STEVIA
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201707,0,2017,07,ALFALFA
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201707,0,2017,07,ESPARTO
090111,Café sin tostar ni descafeinar,201708,202233,2017,08,CAFE
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201708,61633,2017,08,ASTROMELIA
080390,Plátanos frescos o secos (plátanos excl.),201708,62792,2017,08,PLATANO
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201708,28200,2017,08,ROSA
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201708,17127,2017,08,CLAVEL
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201708,13587,2017,08,CRISANTEMOS
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201708,4744,2017,08,PITAHAYA
080440,"Aguacates ""paltas"", frescos o secos",201708,3635,2017,08,AGUACATE
080430,"Piñas ""ananás"", frescas o secas",201708,865,2017,08,PIÑA
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201708,1041,2017,08,ANTURIO
180310,"Pasta de cacao, sin desgrasar",201708,812,2017,08,CACAO
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201708,254,2017,08,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201708,299,2017,08,GUAYABA
080510,"Naranjas, frescas o secas",201708,214,2017,08,NARANJA
080720,"Papayas, frescas",201708,227,2017,08,PAPAYA
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201708,45,2017,08,PLANTULAS
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201708,37,2017,08,BATATA
100510,Semillas de maíz para la siembra,201708,0,2017,08,MAIZ
080810,"Manzanas, frescas",201708,0,2017,08,MANZANA
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201708,38,2017,08,PUERRO
070200,Tomates frescos o refrigerados,201708,8,2017,08,TOMATE
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201708,4,2017,08,AHUYAMA
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201708,418,2017,08,LENTEJA
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201708,51,2017,08,TE
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201708,303,2017,08,PAPA
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201708,398,2017,08,CHAMPIÑON
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201708,7,2017,08,AJI
081010,"Fresas ""frutillas"", frescas",201708,20,2017,08,FRESA
080420,"Higos, frescos o secos",201708,32,2017,08,HIGO
080610,Uvas frescas,201708,0,2017,08,UVA
080711,"Sandías, frescas",201708,0,2017,08,PATILLA
070511,"Lechugas repolladas, frescas o refrigeradas",201708,20,2017,08,ACHICORIA
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201708,1,2017,08,CHACHAFRUTO
080719,"Melones, frescos (exc. sandías)",201708,6,2017,08,MELON
080940,"Ciruelas y endrinas, frescas",201708,4,2017,08,CIRUELA
070320,Ajos frescos o refrigerados,201708,0,2017,08,AJO
070700,"Pepinos y pepinillos, frescos o refrigerados",201708,0,2017,08,PEPINO COHOMBRO
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201708,1,2017,08,ESPINACA
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201708,0,2017,08,COCO
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201708,0,2017,08,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201708,0,2017,08,CADUCIFOLIOS
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201708,1,2017,08,ORQUIDEA
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201708,0,2017,08,BROCOLI
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201708,1,2017,08,COLIFLOR
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201708,1,2017,08,NABO
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201708,0,2017,08,ACELGA
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201708,0,2017,08,ARVEJA
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201708,0,2017,08,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201708,0,2017,08,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201708,0,2017,08,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201708,1,2017,08,APIO
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201708,0,2017,08,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201708,0,2017,08,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201708,0,2017,08,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201708,59,2017,08,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201708,0,2017,08,BANANITO
080410,"Dátiles, frescos o secos",201708,0,2017,08,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201708,0,2017,08,MANDARINA
080540,"Toronjas o pomelos, frescos o secos",201708,0,2017,08,POMELO
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201708,0,2017,08,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201708,0,2017,08,DURAZNO
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201708,0,2017,08,FRAMBUESA
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201708,0,2017,08,AGRAZ
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201708,0,2017,08,PIMENTON
090500,Vainilla,201708,0,2017,08,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201708,0,2017,08,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201708,0,2017,08,ANIS
091010,"Jengibre, azafrán, cúrcuma, tomillo, hojas de laurel, curri y demás especias : Jengibre",201708,0,2017,08,PEREJIL
100110,Trigo y morcajo (tranquillón) : Trigo duro,201708,0,2017,08,TRIGO
100300,Cebada,201708,0,2017,08,CEBADA
100400,Avena,201708,0,2017,08,AVENA
100610,"Arroz con cáscara o arroz ""paddy""",201708,0,2017,08,ARROZ
100700,Sorgo de grano (granífero),201708,0,2017,08,SORGO
100850,"Quinua ""Chenopodium quinoa""",201708,5,2017,08,QUINUA
100890,"Cereales (excepto el trigo y morcajo, centeno, cebada, avena, maíz, arroz, sorgo, trigo sarraceno, ...",201708,0,2017,08,CENTENO
120100,"Habas (porotos, frijoles, fréjoles) de soja (soya), incluso quebrantadas",201708,0,2017,08,SOYA
120210,"Cacahuetes (cacahuates, maníes) sin tostar ni cocer de otro modo, incluso sin cáscara o quebrantados ...",201708,0,2017,08,MANI
120600,"Semilla de girasol, incluso quebrantada",201708,0,2017,08,GIRASOL
120720,"Las demás semillas y frutos oleaginosos, incluso quebrantados : Semilla de algodón",201708,0,2017,08,AGUAJE
120730,Semilla de ricino,201708,0,2017,08,HIGUERILLA
120740,"Semilla de sésamo ""ajonjolí"", incl. quebrantada",201708,1,2017,08,AJONJOLI
121220,"Algarrobas, algas, remolacha azucarera y caña de azúcar, frescas, refrigeradas, congeladas ...",201708,0,2017,08,CAÑA AZUCARERA
121293,"Caña de azúcar, fresca, refrigerada, congelada o seca, incl. pulverizada",201708,0,2017,08,STEVIA
121490,"Nabos forrajeros, remolachas forrajeras, raíces forrajeras, heno, alfalfa, trébol, esparceta, ...",201708,0,2017,08,ALFALFA
140190,"Caña, junco, mimbre, rafia, paja de cereales, limpiada, blanqueada o teñida, corteza de tilo ...",201708,8,2017,08,ESPARTO
090111,Café sin tostar ni descafeinar,201709,233587,2017,09,CAFE
060319,"Flores frescas y capullos, cortados, de una, para ramos o adornos (excepto rosas, claveles, ...",201709,44611,2017,09,ASTROMELIA
080390,Plátanos frescos o secos (plátanos excl.),201709,65858,2017,09,PLATANO
060311,"Rosas ""flores y capullos"", cortadas para ramos o adornos, frescas",201709,19289,2017,09,ROSA
060312,"Claveles ""flores y capullos"", cortados para ramos o adornos, frescos",201709,16557,2017,09,CLAVEL
060314,"Crisantemos ""flores y capullos"", cortados para ramos o adornos, frescos",201709,9210,2017,09,CRISANTEMOS
081090,"Tamarindos frescos, los anacardos, la jaca, litchis, sapotillos, maracuyá, carambola, pitahaya ...",201709,4296,2017,09,PITAHAYA
080440,"Aguacates ""paltas"", frescos o secos",201709,3442,2017,09,AGUACATE
080430,"Piñas ""ananás"", frescas o secas",201709,923,2017,09,PIÑA
060315,"Lirios frescos cortados ""Lilium spp."" y las yemas, de una, para ramos o adornos",201709,734,2017,09,ANTURIO
180310,"Pasta de cacao, sin desgrasar",201709,645,2017,09,CACAO
081340,"Melocotones, incl. los griñones y nectarinas, peras, papayas, tamarindos y demás frutos comestibles, ...",201709,348,2017,09,ANON
080450,"Guayabas, mangos y mangostanes, frescos o secos",201709,221,2017,09,GUAYABA
080510,"Naranjas, frescas o secas",201709,171,2017,09,NARANJA
080720,"Papayas, frescas",201709,6,2017,09,PAPAYA
060290,"Plantas vivas, incl. sus raíces, y micelios (exc. bulbos, cebollas, tubérculos, raíces y bulbos ...",201709,160,2017,09,PLANTULAS
071410,"Raíces de mandioca ""yuca"", frescas, refrigeradas, congeladas o secas, incl. troceadas o en ...",201709,41,2017,09,BATATA
100510,Semillas de maíz para la siembra,201709,0,2017,09,MAIZ
080810,"Manzanas, frescas",201709,0,2017,09,MANZANA
070390,"Puerros y demás hortalizas aliáceas, incl. ""silvestres"", frescos o refrigerados (exc. cebollas, ...",201709,15,2017,09,PUERRO
070200,Tomates frescos o refrigerados,201709,15,2017,09,TOMATE
070993,"Calabazas frescas o refrigeradas, la calabaza y calabazas ""Cucurbita spp.""",201709,5,2017,09,AHUYAMA
071340,"Lentejas secas desvainadas, aunque estén mondadas o partidas",201709,0,2017,09,LENTEJA
090210,"Té verde sin fermentar, presentado en envases inmediatos con un contenido <= 3 kg",201709,31,2017,09,TE
070190,"Patatas ""papas"" frescas o refrigeradas (exc. las de siembra)",201709,11,2017,09,PAPA
070959,"Setas y demás hongos, comestibles, frescas o refrigeradas (exc. hongos del género ""Agaricus"" ...",201709,10,2017,09,CHAMPIÑON
070960,"Frutos de las géneros ""Capsicum"" o ""Pimenta"", frescos o refrigerados",201709,17,2017,09,AJI
081010,"Fresas ""frutillas"", frescas",201709,3,2017,09,FRESA
080420,"Higos, frescos o secos",201709,32,2017,09,HIGO
080610,Uvas frescas,201709,0,2017,09,UVA
080711,"Sandías, frescas",201709,0,2017,09,PATILLA
070511,"Lechugas repolladas, frescas o refrigeradas",201709,22,2017,09,ACHICORIA
070820,"Judías ""porotos, alubias, frijoles, fréjoles"" ""Vigna spp."", ""Phaseolus spp."", frescas o re ...",201709,1,2017,09,CHACHAFRUTO
080719,"Melones, frescos (exc. sandías)",201709,5,2017,09,MELON
080940,"Ciruelas y endrinas, frescas",201709,3,2017,09,CIRUELA
070320,Ajos frescos o refrigerados,201709,0,2017,09,AJO
070700,"Pepinos y pepinillos, frescos o refrigerados",201709,0,2017,09,PEPINO COHOMBRO
070970,"Espinacas, incl. las de Nueva Zelanda, y armuelles, frescas o refrigeradas",201709,1,2017,09,ESPINACA
080119,"Cocos frescos, incluso sin cáscara o mondados (exc. ??en el interior de shell ""endocarpio"")",201709,2,2017,09,COCO
060110,"Bulbos, cebollas, tubérculos, raíces y bulbos tuberosos, turiones y rizomas, en reposo vegetativo ...",201709,0,2017,09,CEBOLLA
060220,"Árboles, arbustos y matas, de frutas o de otros frutos comestibles, incl. injertados",201709,0,2017,09,CADUCIFOLIOS
060313,"Orquídeas ""flores y capullos"", cortadas para ramos o adornos, frescas",201709,1,2017,09,ORQUIDEA
070410,"Coles y brécoles ""broccoli"", frescos o refrigerados",201709,0,2017,09,BROCOLI
070490,"Coles, incl. los repollos, y coliflores, coles rizadas, colinabos y productos comestibles simil. ...",201709,1,2017,09,COLIFLOR
070610,"Zanahorias y nabos, frescos o refrigerados (exc. remolachas para ensalada)",201709,3,2017,09,NABO
070690,"Remolachas para ensalada, salsifíes, apionabos, rábanos y raíces comestibles, frescas o refrigeradas ...",201709,0,2017,09,ACELGA
070810,"Guisantes ""arvejas, chícharos"" ""Pisum sativum"", aunque estén desvainados, frescos o refrigerados",201709,0,2017,09,ARVEJA
070910,"Alcachofas ""alcauciles"", frescas o refrigeradas",201709,0,2017,09,ALCACHOFA
070920,"Espárragos, frescos o refrigerados",201709,0,2017,09,ASPARRAGUS
070930,"Berenjenas, frescas o refrigeradas",201709,0,2017,09,BERENJENA
070940,"Apio, fresco o refrigerado (exc. apionabo)",201709,1,2017,09,APIO
070990,"Las demás hortalizas, frescas o refrigeradas : Las demás",201709,0,2017,09,HORTALIZAS VARIAS
071350,"Habas ""Vicia faba var. major"", haba caballar ""Vicia faba var. equina"" y haba menor ""Vicia faba ...",201709,0,2017,09,HABA
071390,"Legumbres secas, legumbres sin cáscara, incluso mondadas o partidas (exc. ??guisantes, garbanzos, ...",201709,0,2017,09,GARBANZO
080261,"Nueces de macadamia, frescas o secas, con cáscara",201709,73,2017,09,MACADAMIA
080300,"Bananas o plátanos, frescos o secos",201709,0,2017,09,BANANITO
080410,"Dátiles, frescos o secos",201709,0,2017,09,DATIL
080520,"Mandarinas, incl. las tangerinas y satsumas; clementinas, wilkings e híbridos simil. de agrios ...",201709,0,2017,09,MANDARINA
080540,"Toronjas o pomelos, frescos o secos",201709,0,2017,09,POMELO
080820,"Manzanas, peras y membrillos, frescos : Peras y membrillos",201709,0,2017,09,PERA
080920,"Albaricoques (damascos, chabacanos), cerezas, melocotones (duraznos) (incluidos los griñones ...",201709,0,2017,09,DURAZNO
081020,"Frambuesas, zarzamoras, moras y moras-frambuesa, frescas",201709,0,2017,09,FRAMBUESA
081040,"Arándanos rojos, mirtilos y demás frutos del género ""Vaccinium"", frescos",201709,0,2017,09,AGRAZ
090411,"Pimienta del género ""Piper"" sin triturar ni pulverizar",201709,0,2017,09,PIMENTON
090500,Vainilla,201709,0,2017,09,VAINILLA
090810,"Nuez moscada, macis, amomos y cardamomos : Nuez moscada",201709,0,2017,09,CARDAMOMO
090910,"Semillas de anís, badiana, hinojo, cilantro, comino o alcaravea; bayas de enebro : Semillas ...",201709,0,2017,09,ANIS
