Id_Usuario;Sexo;Tipo_Poblacional;Discapacidad;Departamento;Municipio;Vereda;Predio;Cadena_Productiva;C1A1;C2A1;C3A1;C4A1;C5A1;C6A1;C7A1;C8A1;C9A1;C10A1;NA1;C1A2;C2A2;C3A2;C4A2;C5A2;C6A2;C7A2;NA2;C1A3;C2A3;C3A3;C4A3;C5A3;NA3;C1A4;C2A4;C3A4;C4A4;NA4;C1A5;C2A5;C3A5;C4A5;NA5;CLAS_GRAL;CADENA_PRODUCTIVA_ADR;ID_ADR;Tipo de proyecto
12935;F;NINGUNA;NO;CASANARE;85279;Pueblo Nuevo;La primavera;PLATANO;2;1;3;1;2;2;1;1;1;2;1;4;1;1;4;1;1;1;1;1;2;3;1;2;1;1;1;1;1;1;2;2;1;1;1;1;PLATANO;011409;Asistencia Tecnica
12936;M;NINGUNA;NO;CASANARE;85430;La Morita;El Tesoro;PLATANO;4;3;1;2;1;1;1;1;1;1;1;4;2;4;1;3;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
12945;M;NINGUNA;NO;CASANARE;85430;El Convento;El Ranchon;PLATANO;4;3;1;2;2;1;2;1;1;1;1;4;2;4;1;2;1;2;2;1;1;1;1;2;1;3;2;2;2;2;2;2;3;4;2;1;PLATANO;011409;Asistencia Tecnica
12946;M;NINGUNA;NO;CASANARE;85279;Vijua;Lagunita;PLATANO;2;2;2;2;2;3;1;1;1;2;1;4;2;1;3;2;1;1;1;1;3;3;2;2;2;1;1;1;1;1;2;3;1;1;1;1;PLATANO;011409;Asistencia Tecnica
12948;F;NINGUNA;NO;CASANARE;85001;La unión;Palmarito;PLATANO;1;3;1;4;2;2;1;2;2;3;1;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;3;3;3;4;4;4;4;4;2;PLATANO;011409;Asistencia Tecnica
12949;M;NINGUNA;NO;CASANARE;85279;El vegon;Los troncos;PLATANO;2;1;2;2;2;2;1;1;1;2;1;4;3;1;3;2;1;1;1;1;2;2;1;2;1;1;1;1;1;1;2;3;2;1;1;1;PLATANO;011409;Asistencia Tecnica
12950;M;NINGUNA;NO;CASANARE;85263;La Curama;Venezuela;PLATANO;2;1;3;2;3;3;1;1;1;1;1;4;4;1;3;2;1;1;1;1;2;2;1;2;1;2;2;1;1;1;1;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
12951;F;NINGUNA;NO;CASANARE;85250;La Barranca;Tolemaida;PLATANO;1;1;2;3;1;1;1;2;1;1;1;4;1;2;3;3;3;2;2;1;1;3;1;2;1;3;3;3;2;2;1;1;1;3;1;1;PLATANO;011409;Asistencia Tecnica
12953;M;NINGUNA;NO;CASANARE;85279;El vive;La primavera;PLATANO;2;1;2;2;2;3;1;1;1;2;1;3;2;1;3;1;1;1;1;1;3;3;1;2;1;1;1;1;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
12955;M;NINGUNA;NO;CASANARE;85279;El vive;San Pedro;PLATANO;2;2;2;2;2;1;1;1;1;2;1;3;1;1;3;2;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
12960;M;NINGUNA;NO;CASANARE;85440;Puerto Miriam;Bismarckia;PLATANO;1;2;2;2;1;3;1;1;1;3;1;2;1;1;1;1;1;2;1;1;2;2;2;2;1;3;2;3;2;2;1;2;1;1;1;1;PLATANO;011409;Asistencia Tecnica
12961;M;NINGUNA;NO;CASANARE;85250;Los troncos;El progreso;PLATANO;2;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;1;1;1;1;1;1;1;2;2;2;1;1;PLATANO;011409;Asistencia Tecnica
12967;F;NINGUNA;NO;CASANARE;85250;La merecedes;Palmarito;PLATANO;2;1;2;4;2;1;2;2;2;3;1;1;1;1;1;1;1;1;1;4;2;3;3;2;2;3;3;3;2;2;2;3;4;3;2;1;PLATANO;011409;Asistencia Tecnica
13000;M;NINGUNA;NO;CASANARE;85001;LA MANGA;EL CAFETAL;PLATANO;2;4;1;1;2;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13013;M;AFROCOLOMBIANO AFRODESCENDIENTE;NO;CASANARE;85263;EL BANC0;EL PALMAR;PLATANO;2;2;3;2;2;3;2;2;1;2;2;4;2;4;3;2;1;1;2;1;2;1;1;2;1;2;2;1;2;1;2;3;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13017;M;NINGUNA;NO;CASANARE;85263;EL BANCO;EL PALMAR;PLATANO;2;1;3;3;2;2;2;2;1;2;1;4;2;4;3;2;1;1;2;2;2;2;2;2;2;3;3;2;1;2;2;3;3;2;2;2;PLATANO;011409;Asistencia Tecnica
13021;M;NINGUNA;NO;CASANARE;85263;LA PLATA EL GARZON;COROCITO;PLATANO;2;3;3;2;2;3;2;1;1;2;1;4;2;4;3;2;1;1;2;1;2;2;1;2;1;2;2;2;2;2;2;3;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13030;F;NINGUNA;NO;CASANARE;85001;EL MILAGRO;EL CHAMAN;PLATANO;2;1;2;3;2;2;2;2;1;1;1;4;4;4;3;3;3;4;3;3;2;3;2;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13041;F;NINGUNA;NO;CASANARE;85001;EL MILAGRO;EL RUBY;PLATANO;2;1;1;3;2;1;2;2;1;1;1;4;4;4;3;3;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13054;M;NINGUNA;NO;CASANARE;85263;EL BANCO;EL SILENCIO;PLATANO;2;2;3;2;2;2;2;2;1;2;1;4;2;4;3;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;3;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13064;F;NINGUNA;NO;CASANARE;85250;EL TOTUMO;LA CIMARRONA;PLATANO;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;3;2;2;1;2;2;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13066;F;NINGUNA;SI;CASANARE;85410;IQUIA;EL MANI;PLATANO;2;3;1;3;2;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;2;1;1;2;1;3;3;2;3;2;1;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
13067;F;NINGUNA;NO;CASANARE;85001;LA MANGA;EL CAFETAL;PLATANO;2;1;2;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13072;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;LA ESPERANZA;PLATANO;2;1;1;2;3;3;2;1;1;1;1;4;1;2;1;3;3;2;2;1;1;2;1;2;1;3;1;3;1;1;2;2;3;3;2;1;PLATANO;011409;Asistencia Tecnica
13074;F;NINGUNA;NO;CASANARE;85010;GUADUALES;LA PALMITA;PLATANO;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;3;2;3;1;2;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13075;F;NINGUNA;NO;CASANARE;85001;EL MILAGRO;LA ESPERANZA;PLATANO;2;1;1;2;2;1;4;2;1;1;1;4;4;4;1;3;1;2;2;3;2;3;2;2;2;3;3;3;1;2;2;4;4;3;3;2;PLATANO;011409;Asistencia Tecnica
13085;F;NINGUNA;NO;CASANARE;85263;EL BANCO;EL SILENCIO;PLATANO;2;1;3;2;2;2;1;2;1;1;1;4;3;4;3;3;1;1;2;1;2;2;1;2;1;2;2;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13093;M;NINGUNA;NO;CASANARE;85263;LA MAPORA;LA PRADERA;PLATANO;2;2;3;2;2;1;1;2;1;2;1;1;1;1;1;1;1;2;1;1;2;1;1;2;1;2;2;1;2;1;2;3;3;1;2;1;PLATANO;011409;Asistencia Tecnica
13095;M;NINGUNA;NO;CASANARE;85263;LA PLATA /EL GARZON;LA CONQUISTA;PLATANO;2;2;3;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13097;M;NINGUNA;NO;CASANARE;85263;LA PLATA /EL GARZON;EL PALMAR;PLATANO;2;2;3;2;2;2;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;1;1;2;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13114;F;NINGUNA;NO;CASANARE;85001;EL MILAGRO;OPORTUNUDAD DE REGRESO AL CAMPO;PLATANO;2;1;3;2;2;1;4;1;2;1;1;4;4;4;1;3;1;2;2;2;2;2;2;2;2;3;2;2;1;1;2;3;3;3;2;2;PLATANO;011409;Asistencia Tecnica
13118;M;NINGUNA;NO;CASANARE;85263;EL BANCO;EL PALMAR;PLATANO;2;2;3;2;2;3;2;2;1;2;2;4;2;4;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;PLATANO;011409;Asistencia Tecnica
13123;F;NINGUNA;NO;CASANARE;85001;EL MILAGRO;SAN FERNANDO;PLATANO;2;1;3;2;2;1;4;2;2;2;1;4;4;4;3;3;1;2;2;3;2;2;1;2;1;2;3;2;1;1;2;2;3;4;2;2;PLATANO;011409;Asistencia Tecnica
13126;F;NINGUNA;NO;CASANARE;85250;CARRASTOL;LOS YOPOS;PLATANO;2;3;2;1;1;1;1;1;3;2;1;1;1;1;1;1;1;1;1;1;2;3;2;2;1;2;1;1;2;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13146;M;NINGUNA;NO;CASANARE;85263;AGUALINDA;CAMPOALEGRE;PLATANO;2;3;3;2;2;3;2;2;1;2;2;4;2;4;3;2;1;1;2;2;2;2;1;2;1;2;2;1;1;1;2;3;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13152;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;EL SILENCIO;PLATANO;2;1;2;3;2;2;2;2;1;1;1;4;4;4;3;4;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13153;M;NINGUNA;NO;CASANARE;85325;RIVERITA;LA BAHIA;PLATANO;1;2;1;2;1;1;1;1;1;1;1;4;2;1;1;1;1;1;1;1;2;2;1;2;1;2;1;2;1;1;2;2;2;3;2;1;PLATANO;011409;Asistencia Tecnica
13162;M;NINGUNA;NO;CASANARE;85263;AGUALINDA;CAMPO ALEGRE;PLATANO;2;1;1;2;2;3;1;2;2;2;1;4;4;4;4;4;1;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;4;2;2;PLATANO;011409;Asistencia Tecnica
13165;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;LA REFORMA;PLATANO;2;2;1;3;2;1;4;3;2;1;1;4;4;4;3;3;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;4;4;4;4;2;PLATANO;011409;Asistencia Tecnica
13178;F;NINGUNA;NO;CASANARE;85001;EL MILAGRO;EL ESFUERZO;PLATANO;2;1;1;3;2;1;2;2;1;1;1;4;4;4;3;3;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13209;F;NINGUNA;NO;CASANARE;85263;LA CURAMA;MISMIS;PLATANO;2;1;3;3;2;2;2;2;1;2;1;4;2;4;3;2;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;3;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13226;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;EL BROCHE;PLATANO;2;3;3;2;2;1;4;2;2;2;2;4;4;4;1;3;1;2;2;1;2;3;2;2;1;2;2;2;1;1;2;2;3;3;2;2;PLATANO;011409;Asistencia Tecnica
13231;F;NINGUNA;NO;CASANARE;85001;EL MILAGRO;LUCITANIA;PLATANO;1;1;2;3;2;1;2;2;1;1;1;4;4;4;3;3;3;4;3;3;2;2;3;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13235;M;NINGUNA;NO;CASANARE;85263;LA PLATA;SANTA MARTA;PLATANO;2;1;3;2;2;3;2;1;1;2;1;4;2;4;3;2;1;1;2;2;2;2;1;2;1;2;2;2;1;1;2;3;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13238;F;NINGUNA;NO;CASANARE;85010;VOLCAN BLANCO;MATA REDONDO;PLATANO;1;3;3;1;1;1;1;1;1;1;1;4;2;3;3;3;1;1;2;1;1;2;1;2;1;3;2;2;1;1;2;3;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13239;F;NINGUNA;NO;CASANARE;85010;SAN MIGUEL DE FARALLONES;EL MEREY;PLATANO;2;4;1;2;1;2;2;2;2;3;1;1;1;1;1;4;1;2;1;2;3;3;2;2;2;3;4;3;1;2;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13251;M;NINGUNA;NO;CASANARE;85250;LA ESPERANZA;LAS BRISAS;PLATANO;2;3;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;4;2;2;1;2;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13261;F;NINGUNA;NO;CASANARE;85250;LA ESPERANZA;LAS BRISAS;PLATANO;2;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13265;F;NINGUNA;NO;CASANARE;85015;MORGUI;EL PRIMOR;PLATANO;2;1;3;2;2;1;1;1;1;2;1;2;2;1;1;2;1;1;1;2;2;3;1;2;1;2;2;1;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13267;M;NINGUNA;NO;CASANARE;85162;GUAFAL;LOS TURPIALES;PLATANO;4;1;3;2;3;2;2;2;2;1;2;4;4;4;1;1;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;3;1;3;1;1;PLATANO;011409;Asistencia Tecnica
13276;M;NINGUNA;NO;CASANARE;85430;MATE VAQUERO;LOS ARUCOS;PLATANO;2;1;1;2;3;3;1;2;1;1;1;4;3;4;3;1;1;1;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;4;2;1;PLATANO;011409;Asistencia Tecnica
13281;M;NINGUNA;NO;CASANARE;85263;EL BANCO;EL SILENCIO;PLATANO;2;2;3;2;2;2;2;2;1;2;1;4;2;4;3;2;1;1;2;2;2;2;1;2;1;2;2;2;2;2;2;3;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13285;M;NINGUNA;NO;CASANARE;85263;MATALARGA;LA PRADERA;PLATANO;2;3;3;2;2;3;2;2;1;2;2;4;2;4;3;2;1;1;2;2;3;3;3;2;2;2;2;2;2;2;2;3;3;3;2;2;PLATANO;011409;Asistencia Tecnica
13292;F;NINGUNA;NO;CASANARE;85001;EL MILAGRO;MI FUTURO;PLATANO;2;1;1;3;2;1;2;2;1;1;1;4;4;4;3;3;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13296;M;NINGUNA;NO;CASANARE;85430;EL CONVENTO;LAS BRISAS;PLATANO;3;1;1;2;1;1;1;1;1;3;1;4;2;4;1;2;1;2;2;1;1;2;1;2;1;2;2;2;2;2;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13297;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;VIDA TRANQUILA;PLATANO;2;1;1;2;2;1;4;2;1;1;1;4;4;4;1;3;1;2;2;3;2;3;3;2;2;3;3;3;1;2;2;4;4;3;3;2;PLATANO;011409;Asistencia Tecnica
13300;M;NINGUNA;SI;CASANARE;85430;LA CAÑADA;VILLA PAULA;PLATANO;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;2;1;1;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13305;M;NINGUNA;NO;CASANARE;85010;RINCON DE BUBUY;MARIA BONITA;PLATANO;1;4;3;2;2;3;2;2;2;3;2;1;1;2;1;1;1;2;1;4;2;3;2;2;2;1;4;3;1;1;2;3;3;1;2;1;PLATANO;011409;Asistencia Tecnica
13308;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;LA GLORIA;PLATANO;2;1;1;2;2;1;4;2;1;1;1;4;4;4;1;3;1;2;2;3;2;3;2;2;2;3;2;3;1;2;2;4;4;3;3;2;PLATANO;011409;Asistencia Tecnica
13310;M;NINGUNA;NO;CASANARE;85230;LA ESMERALDA;VILLA SOFÍA;PLATANO;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;2;2;2;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13316;M;NINGUNA;NO;CASANARE;85279;VIJUA;LA PRIMAVERA;PLATANO;2;1;3;1;2;1;1;1;1;1;1;4;2;1;3;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13331;M;NINGUNA;NO;CASANARE;85263;LA PLATA EL GARZON;PALMARITO;PLATANO;2;1;3;2;2;2;1;2;1;2;1;4;2;4;3;3;1;1;2;1;2;3;2;2;1;2;2;2;2;2;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13332;F;NINGUNA;NO;CASANARE;85015;CENTRO SUR;GUALIVITO;PLATANO;2;3;3;2;2;1;1;1;1;2;1;4;2;4;3;3;1;1;2;2;3;3;2;2;2;2;2;1;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13354;F;NINGUNA;NO;CASANARE;85010;LA VICTORIA;CARTAGENA;PLATANO;2;1;1;2;2;1;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;4;2;3;1;2;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13371;F;NINGUNA;NO;CASANARE;85139;LAS BRISAS;EL PARAISO;PLATANO;1;1;3;3;1;1;4;2;2;1;1;4;3;4;3;1;1;2;2;1;2;3;1;2;1;3;3;3;1;2;2;2;2;3;2;1;PLATANO;011409;Asistencia Tecnica
13378;M;NINGUNA;NO;CASANARE;85440;BUENOS AIRES BAJO;LLANO GRANDE;PLATANO;2;1;3;2;2;3;1;1;1;3;1;1;2;1;1;1;1;2;1;1;2;2;2;3;1;3;2;3;1;2;1;2;1;3;1;1;PLATANO;011409;Asistencia Tecnica
13382;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;DAILA;PLATANO;1;1;2;3;2;1;4;3;2;1;1;4;4;4;3;3;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;4;4;3;3;2;PLATANO;011409;Asistencia Tecnica
13401;F;NINGUNA;NO;CASANARE;85263;EL  BANCO;EL SILENCIO;PLATANO;2;1;3;2;2;2;1;2;1;1;1;4;4;4;3;3;1;1;2;1;2;2;1;2;1;2;3;1;1;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13402;F;NINGUNA;NO;CASANARE;85139;LAS BRISAS;EL TRIUNFO;PLATANO;1;3;2;3;2;2;2;2;2;2;2;4;3;4;3;3;3;3;3;4;4;3;3;2;3;3;2;2;2;2;2;2;2;3;2;2;PLATANO;011409;Asistencia Tecnica
13403;F;NINGUNA;NO;CASANARE;85263;LA MACOLLA;LA PALMITA;PLATANO;2;1;3;2;2;2;2;2;1;4;1;4;2;4;3;2;1;1;2;1;2;1;1;2;1;2;2;2;1;1;2;3;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13407;M;NINGUNA;NO;CASANARE;85010;LA TURUA;LOS YOPITOS;PLATANO;1;3;1;2;1;1;1;1;1;2;1;1;2;3;1;1;1;1;1;1;2;3;1;2;1;2;3;3;1;2;2;2;1;4;2;1;PLATANO;011409;Asistencia Tecnica
13411;M;NINGUNA;NO;CASANARE;85263;BOCAS DE PORE;LA CONSULTA;PLATANO;2;3;3;2;2;3;1;2;1;3;2;1;2;1;1;4;1;2;1;3;3;3;3;3;3;2;2;2;2;2;2;2;3;3;2;2;PLATANO;011409;Asistencia Tecnica
13413;M;NINGUNA;NO;CASANARE;85250;CARRASTOL;EL FUTURO;PLATANO;2;3;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;4;2;2;2;2;4;4;4;4;4;1;PLATANO;011409;Asistencia Tecnica
13414;M;NINGUNA;NO;CASANARE;85440;BUENOS AIRES BAJO;EL ARAGUANEY;PLATANO;2;1;3;2;1;3;1;2;1;1;1;1;2;1;1;1;1;2;1;1;2;1;2;3;1;3;2;3;1;2;2;2;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13415;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;LA PALMITA;PLATANO;2;1;1;3;2;1;2;2;1;1;1;4;4;4;3;3;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13416;M;NINGUNA;NO;CASANARE;85263;EL BANCO;EL PALMAR;PLATANO;2;1;3;2;2;2;1;2;1;1;1;4;4;4;4;3;1;1;2;1;1;2;1;2;1;2;2;1;2;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13422;M;NINGUNA;NO;CASANARE;85263;SAN ISIDRO;GUASIMAL;PLATANO;2;2;3;2;2;1;1;2;1;2;1;4;2;4;3;3;1;1;2;1;1;1;1;2;1;2;2;2;2;2;2;3;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13440;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;JOSE ARMANDO;PLATANO;2;1;3;2;2;1;4;2;2;2;1;4;4;4;3;2;1;2;2;1;2;2;2;2;1;2;2;2;1;1;2;2;3;3;2;2;PLATANO;011409;Asistencia Tecnica
13457;F;NINGUNA;NO;CASANARE;85250;CARRASTOL;VILLA CAMILA;PLATANO;2;3;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;3;2;2;2;2;2;2;2;2;2;2;2;3;2;1;PLATANO;011409;Asistencia Tecnica
13460;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;PLATANERA EL CONUCO;PLATANO;2;1;1;3;2;1;4;2;1;1;1;4;4;4;1;3;1;2;2;3;2;3;2;2;2;3;3;3;1;2;2;4;4;3;3;2;PLATANO;011409;Asistencia Tecnica
13461;M;NINGUNA;NO;CASANARE;85010;SAN MIGUEL DE FARALLONES;LA PRIMAVERA;PLATANO;2;4;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;3;2;3;1;2;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13469;M;NINGUNA;NO;CASANARE;85010;LA ESMERALDA;LA PRIMAVERA;PLATANO;2;3;1;2;1;2;2;2;2;2;1;4;2;2;1;1;1;2;1;3;3;3;3;2;2;4;3;3;2;2;2;2;2;2;2;2;PLATANO;011409;Asistencia Tecnica
13474;M;NINGUNA;NO;CASANARE;85263;REGALITO;EL DIAMANTE;PLATANO;2;2;3;2;2;1;2;2;1;1;1;4;2;4;3;2;2;1;2;2;3;3;2;2;2;2;2;2;1;1;2;3;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13482;F;NINGUNA;NO;CASANARE;85010;GUADUALES;LA TRINIDAD;PLATANO;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;2;1;3;2;2;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13484;M;NINGUNA;NO;CASANARE;85410;IQUIA;LOS ARRENDAJOS;PLATANO;4;1;1;3;2;3;2;1;1;3;1;1;1;1;1;3;3;1;1;2;2;3;2;2;2;3;3;3;3;3;1;1;1;2;1;1;PLATANO;011409;Asistencia Tecnica
13485;M;NINGUNA;NO;CASANARE;85010;PALO SOLO;TRES ESQUINAS;PLATANO;2;2;2;2;1;1;1;2;1;3;1;1;1;2;1;2;1;2;1;2;2;3;2;2;2;3;3;2;1;2;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13491;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;L A TOPOCHERA;PLATANO;2;3;2;2;2;1;4;2;1;2;1;4;4;4;4;2;1;2;2;1;2;3;2;2;1;2;2;2;1;1;2;2;2;3;2;2;PLATANO;011409;Asistencia Tecnica
13498;M;NINGUNA;NO;CASANARE;85250;JAGUITO;MERECURE;PLATANO;2;1;3;2;1;1;1;1;1;2;1;3;1;4;3;1;1;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;1;1;1;PLATANO;011409;Asistencia Tecnica
13500;M;NINGUNA;NO;CASANARE;85263;MATALARGA;EL PALMAR;PLATANO;2;2;3;2;2;3;1;2;1;2;1;4;2;4;3;2;1;1;2;2;2;3;2;2;2;2;2;2;2;2;2;3;3;3;2;2;PLATANO;011409;Asistencia Tecnica
13503;F;NINGUNA;NO;CASANARE;85263;EL BANCO;EL PALMAR;PLATANO;2;1;3;3;2;3;1;2;1;2;1;4;4;4;4;3;1;2;2;1;2;2;1;2;1;2;2;1;2;1;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
13505;F;NINGUNA;NO;CASANARE;85001;LA MANGA;GUAFALITO;PLATANO;1;1;3;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;1;PLATANO;011409;Asistencia Tecnica
13509;M;NINGUNA;NO;CASANARE;85440;BUENOS AIRES ALTO;LOS GEMELOS;PLATANO;2;3;2;2;2;3;1;2;1;3;1;4;4;4;1;2;1;2;2;2;2;2;2;3;2;3;3;3;2;2;2;3;3;4;2;2;PLATANO;011409;Asistencia Tecnica
13511;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;LOS ARUCOS;PLATANO;2;1;1;3;2;1;2;2;1;1;1;4;4;4;3;3;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13540;M;NINGUNA;NO;CASANARE;85325;LA ESPERANZA;SAN FERNANDO;PLATANO;1;2;1;2;1;1;1;1;1;1;1;4;2;1;1;2;1;1;1;1;2;3;2;2;1;2;1;1;1;1;2;2;2;4;2;1;PLATANO;011409;Asistencia Tecnica
13553;M;NINGUNA;NO;CASANARE;85015;TEGUITA BAJA;ALCAPARRO;PLATANO;2;1;2;1;2;1;1;1;1;3;1;2;2;2;1;1;1;2;1;1;2;1;1;2;1;3;2;3;1;2;2;2;2;4;2;1;PLATANO;011409;Asistencia Tecnica
13555;M;NINGUNA;NO;CASANARE;85010;LA ESMERALDA;LA PRIMAVERA;PLATANO;2;2;1;2;1;2;2;1;2;3;1;4;1;2;1;1;1;1;1;2;1;1;1;2;1;2;2;3;1;1;2;2;2;4;2;1;PLATANO;011409;Asistencia Tecnica
13557;M;NINGUNA;NO;CASANARE;85001;EL MILAGRO;EL MIRADOR;PLATANO;2;1;1;3;2;1;2;2;1;1;1;4;4;4;3;3;3;4;3;3;2;2;2;3;2;4;4;3;1;2;4;3;3;3;3;2;PLATANO;011409;Asistencia Tecnica
13562;M;RAIZAL DEL ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA;NO;CASANARE;85250;TEN LLANO;LA BONITA;PLATANO;2;2;2;2;2;1;1;1;1;2;1;4;2;4;3;2;1;1;2;1;1;1;1;2;1;3;2;2;2;2;1;1;1;1;1;1;PLATANO;011409;Asistencia Tecnica
